gta1_1	139.32103157266985 0.382262996941896 0.06132951429975915 0.23784282854770653 0.5782456428755496 0.17203934125369832 0.10459475910271655 -0.43036837240609777 1.657344972027224 0.4944375358585044 0.03694296875934056 -9.619737537787497 2.987756406740899 -0.2352545455514326 0.8724815765914278 -0.42583009581425835 0.48763507486643587 -0.2713411620423112 0.10497679400592497 -0.14101340547266408 0.10454308906017311 -0.07296380187504062 0.009103643976913494 0.11845710642358648 -0.12061465574592785 0.14597172630152758 -0.12856322615097562 0.08299281828916039 -0.08084488156152213 0.10493032223966306 -0.048387388219846526 -0.04553979446705958 0.009261265299187449 -0.011266354712317468 0.03840837358929787 -0.056138004304526846 0.0 0.0 0.011520406043133048 0.03893950973521934 0.12336314327786811 0.22655869953900357 0.3215986474910983 0.4487665079989469 0.4465768863930304 0.5942105551162952 0.3264924227511286 0.15401650471494086 0.836275836342439 0.7413270905378497 0.5951894221680338 0.8980535739536221 0.5496349300281476 0.7359278385924003 1.2208109497632451 1.0167521999158544 1.1049587368249993 0.4705669755378832 0.5135117052276676 0.41970270671671833 -0.5560816051612228 -0.0803244261375505 -0.6335647167248661 -0.5139657463008698 -0.5241013115722881 -0.49976764756113906 -0.48396673479759894 -0.43138408368419007 -0.39708372979469153 -0.3744924329063363 -0.3434309818369805 -0.3058800880262986 -0.2918655594370175 -0.26227740677604483 52.364814530498286 0.48594032361072487 0.06051111723887228 0.2353950117279851 5.467097046962129 0.1831788722030236 0.04594774541055649 0.09111741652376283 0.592045395207976 0.13859063418319953 0.07639983744323273 1.172805988403956 0.5971534255401487 0.5335547110169947 0.31041257278343254 0.23327462477546587 0.2567895008794567 0.19804600363848043 0.1693639318562327 0.14976078258815778 0.11972457155668498 0.1196754653076535 0.16179999492204417 0.12551620159254698 0.10948286056502035 0.1154393607556973 0.14138909731193242 0.09516559508981114 0.08404971272927672 0.09222727246359384 0.09299038946578497 0.1524489692239689 0.0756803527065885 0.08201305371708281 0.0827964732422144 0.07112001136656206 0.0 0.0 0.07160232469831766 0.1040054877955986 0.18193341667521 0.3094124898169948 0.5356321850912346 0.7601486174464471 1.0911179535867523 1.4574159847623966 1.3367083319420103 1.515603559154944 0.72080583828558 1.1367959376792376 1.36121148804619 1.223566875907831 0.9207122383399058 0.635884535014991 0.7557794936112632 1.0763286188316208 1.235431337395974 1.6067117284417602 1.639338739992729 1.289407530597424 2.1096628672828364 0.6260311871652257 0.2987705555442774 0.17133456391738708 0.17415947763624426 0.15890296858925637 0.16741738070592305 0.1416622115998592 0.11597511974739177 0.1016542771777522 0.0968249273516366 0.08558523627167774 0.08128600014246917 0.081805613673285
gta1_13	321.0007017978409 0.48764629388816644 0.06434144247146588 0.23559059063720167 5.783968169383947 0.1701273961816056 0.10055308413656204 -0.40020196642328415 1.4651447100785808 0.4780681030327472 0.05704138713255426 -7.664605049564496 3.1807434679281297 -0.5910374677113452 1.0277686164973865 -0.9173656776265695 0.6239045998731683 -0.33154160439616825 0.39507115594338454 -0.2072373897487945 0.18404436003719463 -0.06490380969334887 -0.008990913933297076 0.12624872979797136 -0.14755702966437761 0.16189830555257662 -0.17061711491876774 0.1366956069233856 -0.16385376516071348 0.14546490384674876 -0.1316581810797101 0.07421588080097195 0.008499969485743272 -0.008819217042514324 0.03153172804613803 -0.0823392507816797 0.0 0.0 0.0 0.0 0.00145748002592927 -0.00013135935602709157 -0.008398218632602568 -0.027536915064227063 -0.04220646806535404 -0.03844299172277649 0.16560338382758918 0.12155375164936091 0.40429789799705473 0.23807526777357815 0.1949246245381586 -0.050827516966709244 0.05809140056718183 0.7473791286305903 0.561931264080164 -0.4145501848951961 -0.0733496548338225 0.033742856187792596 0.38882368358985414 -0.25800967397686314 -0.15442511414134782 -0.3684649411457644 -1.3783367519895973 -1.253371561675576 -1.1398469061228818 -0.9728468585559129 -0.7906410299633893 -0.6059178593982987 -0.4289588518556755 -0.2729724480806806 -0.15128475242195819 -0.06344030458665047 0.0032261773402811975 0.043889418824259105 80.76152915615863 0.49984736264714097 0.05109322163952085 0.16365636516499893 6.7164876287943684 0.16417641391357132 0.029908329730558923 0.06590394526921366 0.49088169652429264 0.10437003043107529 0.05050824872358341 0.8259603156411216 0.47880947976366034 0.4694502298860931 0.3513139278051525 0.407403936698576 0.21695106986200022 0.16756538016599773 0.16101860066610368 0.19344178285919195 0.13299758643514284 0.11705476906385112 0.12445224582316229 0.10470191211967998 0.09343681513547418 0.09195524205353708 0.09240331546836639 0.0935163922156099 0.0932411750950455 0.09163705459202091 0.0901092268401887 0.0898549016270591 0.07882293296852533 0.0738801986843986 0.06543056963787333 0.06431436729059241 0.0 0.0 0.0 0.0 0.004448682925873099 0.03622127623637182 0.06931398794084087 0.1024604006961468 0.13330501413674 0.31836317336779774 0.842341404132011 1.5343007531350619 1.8507281549182883 2.0178002374738147 1.968409791919226 2.0606512269891692 1.7223935839606546 1.7089325765469083 1.7935865549259118 1.812887657200683 1.8548642844897683 1.7353754141886528 1.747945761258838 2.0413311821358877 1.978307628426687 0.4038338438625389 0.3415684283219662 0.3071715320302681 0.2451647468312575 0.1739784863400924 0.12219617554610791 0.12090162096914037 0.1452223622656807 0.19001055250589083 0.2179012937295132 0.23258581503978382 0.2204893555486872 0.19417766228922514
gta1_16	306.61539042967615 0.41025641025641024 0.05170163523823415 0.21104285234978196 2.961018367395605 0.16808846333421537 0.10514559296480075 -0.40003742602599046 1.3980848929313026 0.476038103644909 0.04228376114064666 -7.358036242353999 3.4178665883283346 -1.0754985565903545 0.8291625953189847 -0.6528044238949231 0.6074432836888615 -0.4318681857550019 0.45810144868230973 -0.14790589615669075 0.10396879036834608 -0.0649249879706102 -0.028548525255255707 0.13420444468200077 -0.10584455906755677 0.13153449430419425 -0.15314691121046484 0.15975591576178927 -0.16058173526559966 0.1193656964395 -0.10021847423648868 0.05398593847668156 -0.029298247471277506 0.008778027434351642 0.036826948528758355 -0.06436923634550437 0.0 0.0 0.0 0.0 -8.861670041497547e-05 -0.002464875210218538 -0.005318128404543208 -0.013439521638532952 -0.04461392083736982 -0.1119120904751814 -0.15765658107103306 -0.23283405176005476 0.8968753604446583 0.8522779793950355 -0.25765239415520436 0.9000626174347199 1.011079228590961 1.5472673072036496 1.5466124855264172 1.060330308382539 -0.05219778105724273 1.1642140007962376 1.0925037442644607 0.011644547449635613 -0.34417876540623377 -0.3197643431965974 -1.225741084028508 -1.1149058575188215 -1.0202288762466971 -0.9035696053337923 -0.7697332913522855 -0.624277821578943 -0.5149095952046073 -0.3755685541690086 -0.24493155407860612 -0.172879523351819 -0.11896699584455293 -0.07188628444585217 92.0211810365905 0.491880156237202 0.04250447199110862 0.16874194245810284 5.704971286717586 0.18557457601964236 0.036911550384355694 0.09211207440278703 0.5213357624329688 0.11248486871743386 0.0417005812005412 0.6627619632945737 0.4438377911756742 0.5143819778204329 0.36857746267422115 0.23153143854867303 0.2582778882020319 0.2185202440434392 0.1762270648046639 0.1744878046676885 0.13907197922734985 0.1500025399305588 0.12754145831168162 0.13078919204495723 0.10564398489360882 0.09502744914891567 0.10370989485004745 0.09924765630654235 0.09099072908599261 0.11355027062098355 0.09307309846905676 0.07867759726034407 0.07383606697201928 0.0789223344630626 0.06933481594565191 0.06633221877598573 0.0 0.0 0.0 0.0 0.0018623962012815354 0.025250881321857335 0.04979388310158784 0.08243551093808972 0.19629049666391438 0.4922824532565688 0.8541581559041616 1.7151272982428407 1.8996321605401987 2.082857253826664 2.2232799907899596 1.9598570936863395 1.6381443508505 1.3218387627397052 1.489757603698158 1.4688370210911461 1.592833433592642 1.7268406895310922 2.094019820733193 2.1274653852035446 1.3136752085618209 0.5262070786707755 0.2929813322310332 0.25383517954145146 0.21584465964487093 0.18256540852738193 0.1627477330862816 0.13068360311559415 0.11539216246800742 0.135356680765699 0.14215256214683084 0.15082993105086107 0.1451823848225565 0.12449511634213012
gta1_17	330.32596531870826 0.6754468485418627 0.08415703455110228 0.3023925028776278 3.6797653605154603 0.24964750197913496 0.10286639229269365 -0.3962536906014991 1.3580508237350895 0.49412160711675535 0.048346098184513506 -7.367303839563131 3.4097865501574005 -1.2137063152148375 0.7468317410472878 -0.7078565253264916 0.6863738678375308 -0.3949354095555012 0.1716797446657432 -0.15234295162684822 0.15497710139694307 -0.07377795462413508 -0.044690599521038495 0.09430273080983564 -0.06828257420255877 0.17347481205988347 -0.1959554349768644 0.15794752878289398 -0.13432775278525055 0.09411212080812581 -0.05752722271887989 0.04076589640801888 -0.04009921459142131 -0.0035818002629311187 0.049013831398705895 -0.06138226167048263 0.0 0.0 0.0 0.0 -0.0004568445001482089 -0.008254162047625996 -0.021146436360124372 -0.03804011869148654 -0.07052754383910531 -0.1066213815275308 -0.21904692977102733 -0.21021506277623703 -0.1440623513330357 0.13297178313354077 0.4981354994518045 0.7353732929119592 0.7785105241904982 0.3822663012600873 0.6943811344535881 0.6476233676549789 0.5236493215597344 0.17537397629599805 0.16141194183008412 0.5382989903588148 0.007978776665366161 -0.4616215499157172 -1.459327800346579 -1.2281179509474818 -1.1237627432149204 -0.9715776271075897 -0.8106057427564604 -0.6072922147136693 -0.40320589013997765 -0.2796947998902276 -0.16468683796015532 -0.04870146900245482 0.0033760265071285348 0.04598285618806589 94.58069058867913 0.468207649805862 0.0526933635649988 0.17766721624603637 7.043196319861925 0.17550021048685951 0.03340434510637506 0.05892678106636984 0.4947990384410416 0.10299475683230824 0.06045633084713161 0.8172777635833444 0.3651914183028372 0.5869038312986777 0.42991865587682204 0.34317701448024085 0.31599057877997944 0.2130996478693134 0.31604085145756183 0.19232875738579525 0.1660581215433224 0.14157588666128534 0.16245360353278274 0.15618887139743504 0.15107413610808965 0.12289584069788836 0.14528499748841678 0.1145482443201467 0.1047954457801626 0.11494338317451315 0.09709462394062682 0.10031448575376814 0.08987406383555822 0.08426081169168123 0.08267304645109037 0.07867586117389733 0.0 0.0 0.0 0.0 0.00160541728423683 0.027499208527567827 0.06809431033488327 0.12241501257193019 0.20532234632193958 0.41810489806153567 1.0449355893558985 1.713171611244255 2.2272673128384417 2.271733131087342 2.226938766531832 2.1248875069864313 2.041911095198498 2.2463259545676397 2.1221742967667656 2.0233141878431455 2.0944739113425306 2.1382406260609184 2.079946378275082 1.6326357627395574 1.8794722195108517 0.36379164341986236 0.3196906593862077 0.2688870124104812 0.20709245832068088 0.14977659335823335 0.11432244718606879 0.12308976096799383 0.16818430559172212 0.2034904677037439 0.21161071087644182 0.2154565946283323 0.20066555186205512 0.16990101331303803
gta1_19	363.6755138363507 0.6430205949656751 0.06923329565225303 0.2896943898659242 1.6669283723953325 0.2411895186238702 0.10085869326955127 -0.36805201030270146 1.3621099634094438 0.48600701255607565 0.053057238303856384 -6.832100769391593 3.170670237943487 -1.3351029691298988 0.8282022186233438 -1.0221892620399404 0.7220909897177691 -0.47262840559210767 0.3616437023760594 -0.1418161890805651 0.16928115512058103 -0.07726763534896328 -0.03304693088971279 0.06673459739191398 -0.06431112890229858 0.17010832516300103 -0.23904042153642957 0.16659888818300475 -0.13625865091040645 0.1422795866115575 -0.10690323848051957 0.08962001784069283 -0.07281044933268883 0.004862101875009119 0.03808594121201755 -0.04611559154823584 0.0 0.0 0.0 0.0 0.0 0.004767750769131825 0.0018093120173304984 -0.00843873593485141 -0.03491557848919121 -0.10454154915366343 -0.23778993023126596 -0.2733939980709583 -0.48963954731368015 0.40747603081240025 0.7606648847740897 0.7787968839798977 0.8082914508136454 0.6893604377679914 0.08004821793658665 0.6729632068478534 0.44069608917559083 0.7925943859756032 0.4132436271408743 -0.30559207108341063 -0.897525999472516 -0.4598448975603351 -1.4787460924977553 -1.3062083951313697 -1.1445208015238841 -0.9683473420465454 -0.7693345816183818 -0.5681257876401192 -0.38347924315128423 -0.24521435842857645 -0.10845214910573404 -0.02069987046077572 0.03473448314464334 0.07642234966018584 100.85621312975123 0.47910866138660485 0.05486206626373844 0.20351843573100414 6.914658264146129 0.1988858487327959 0.03711037494711234 0.07216727757185956 0.5135629805605494 0.12803291618888601 0.07846695505687555 0.5017997041712853 0.4369501629125655 0.40101182877199504 0.43523606292402583 0.2660625078485239 0.2825525406491053 0.18680186846662672 0.19278220277449887 0.2135261107249862 0.1470561913915004 0.14181775290418613 0.14346764636576612 0.15053893055945947 0.11379953517002425 0.12742896867764766 0.10393022153531824 0.08851133861282276 0.09601851770963413 0.0808540566742075 0.08602255937645943 0.07704552323712172 0.0766451547108308 0.07533690863823934 0.0791529125338812 0.07107150856519973 0.0 0.0 0.0 0.0 0.0 0.012132538640328348 0.03041841079087019 0.05168972173600186 0.08642284462751938 0.17485476962066507 0.47651055160136596 1.485691924884323 2.0792589090485256 1.8869324744921356 1.9876191793416784 1.8613032875107607 2.0982644488015705 2.2686330137763813 2.302389751075248 1.9425719509574715 1.7541059600841888 2.128345755808135 2.030246941828465 1.7588063581427402 1.5084421021246217 0.5085831367693698 0.37736495057572134 0.3094727243277771 0.24923529076852535 0.19338079254803878 0.1589610855578426 0.14867058240980688 0.1746726416016683 0.19003958541456858 0.19421996376287087 0.19221178357682295 0.17570147752386583 0.16558250532275706
gta1_20	306.7207443049487 0.6883468834688347 0.08159035234089822 0.26901802464947155 3.457296876475652 0.2157510486945192 0.09002794095497722 -0.44546016224060137 1.3519645571701622 0.4981819413722818 0.021148265919185966 -7.786001457990777 3.620626349170627 -0.915453962113031 0.7116283176034369 -0.7169960647572703 0.32987961188354653 -0.37426994984317685 0.20119932361362877 -0.22398261778373477 0.1640617218252392 -0.04090213466693755 -0.008605786078102608 0.17263755037723136 -0.16737695414338621 0.12508779714714646 -0.1052324903695072 0.06701932255549954 -0.11993147085410064 0.14051168580469378 -0.09206084407319329 0.009486184399124567 0.020023293767854188 -0.013589406269063792 0.029574940959072784 -0.03177738470723976 0.0 0.0 0.0 0.0 0.0014857238412831803 0.0035763385141847005 -0.011190273448038196 -0.03438109800791528 -0.10167257790181337 -0.07170705348463317 0.09267019029376336 0.2851064152249602 -0.5785695484103549 0.057665708271880806 -0.11934156546472849 0.7250353554136771 0.22498320356449716 0.589253864044315 0.8157858189866345 0.09157452375229383 0.2837812473962525 0.7503796839034851 0.8093821299939635 0.06890571203142057 0.17414707719785477 -0.568010861364777 -1.5561220309697439 -1.2191766937522444 -1.1108096728255656 -0.9678458657431329 -0.7864170320926499 -0.5584048585092564 -0.39110047234941875 -0.262773220211051 -0.12158024241975225 -0.01007018547455567 0.06990078740660033 0.11999517078642949 81.60125960194267 0.46316892327484277 0.05605798808235716 0.15970716716473174 7.420427486191314 0.22552789963448483 0.03775076535461043 0.08233275813001834 0.5201583949819567 0.11622114000932597 0.04913063766114611 0.7804863645925831 0.6041347028054104 0.5568113918807253 0.3467828557121364 0.38424636457819283 0.2943215552458433 0.1870143722467639 0.2239763625889492 0.22499108625976882 0.1715928483038316 0.16794877611313197 0.13573900377998316 0.15143200727596656 0.104182724742117 0.12411340420719344 0.1030573654543257 0.09796333557933619 0.1000671716574536 0.1088661778542636 0.09520338422656278 0.1017644850293593 0.09920044031833189 0.08061586138162798 0.077746854325108 0.07323152626135458 0.0 0.0 0.0 0.0 0.005688241315366407 0.04846810412166601 0.1087179150144782 0.193093559507999 0.4215819651177158 0.718789195705614 1.3636210181690922 2.0794063839922723 2.168702797095096 2.368363562706485 2.49671275862669 2.3818351677773437 2.4530304908950606 2.2987223174836076 2.398720440665066 2.3752489532083776 2.318953526465347 2.0269749475381618 2.2229698271890204 1.1834040279872995 1.7075362392170539 0.44482094897656715 0.37421722446039224 0.2917505127524955 0.23818197092123847 0.1772969212850808 0.14334859645643053 0.1479095935614009 0.17065429470367485 0.20769063147010702 0.23736159992764633 0.24318980275210872 0.2115897599397989 0.1765193822117258
gta1_21	364.01832634135565 0.4353426069036579 0.062354546768811345 0.2085265754784202 3.162812209806362 0.20545025545924805 0.109234449050977 -0.45013938306975126 1.4820261380466442 0.4805768980891805 0.05445378777007878 -6.986466824545897 3.5648561800767484 -1.072238289443342 0.8992765407268833 -0.9019464386563109 0.5251128250750943 -0.44004546072107903 0.33175954044697176 -0.18981864569300064 0.15964611298584153 -0.058234997442568444 -0.02916099871293824 0.14306221514683884 -0.16309238378275318 0.16190707516717068 -0.1690039135235956 0.145281805340377 -0.13435537625330995 0.13184466213872098 -0.10668648282596939 0.04572672739691543 -0.004053953440000502 -0.022214960758839157 0.060002456509259325 -0.07384250908166425 0.0 0.0 0.0 0.0 0.0 -0.0007984888564997041 -0.0037296038913963298 -0.009767685494583643 -0.030415026268377113 -0.0493060047462823 0.014036656333560896 0.14233130387693627 0.24022273728216229 0.20345852168986409 -0.055783915710473024 0.3643732072206577 0.10317297139581993 0.40585600571636476 -0.06857243434361115 0.11630700636904594 0.4440984657723634 0.4853103562795065 0.16382485612148479 -0.12014478062393191 0.08798586562508681 -0.46987597924263746 -1.5977572978938346 -1.4178960040413044 -1.2419958870052468 -1.0067092895494183 -0.7774495579064261 -0.5545713766625868 -0.3516838406851458 -0.19266985912293821 -0.060668245898808676 0.0406540635625453 0.09334458089202106 0.1150237036443863 81.62842169337576 0.49580179660624984 0.052493563371986775 0.16475649039809093 6.025495596064423 0.22999206689060875 0.03605374839986634 0.05456607861895806 0.48047224688840723 0.08831087090755668 0.05204290666518014 0.5928866930687625 0.3897907467049986 0.3573896069851226 0.26843394265641785 0.2789143867036046 0.27727603608513024 0.1723466473909952 0.17276967591992495 0.17796803709582934 0.16809654873323457 0.1432059359302549 0.13636075761707345 0.13720321864258533 0.11526081370438811 0.1231533904873335 0.10038329366709535 0.09454889566947054 0.09615160141352921 0.09439604717892741 0.09258826243589027 0.09277970989150228 0.08756658321401789 0.07973430132065068 0.08318639669029596 0.07193007581561259 0.0 0.0 0.0 0.0 0.0 0.004277792730830742 0.023083123577428075 0.054009344429315764 0.16112007319167518 0.297844144152145 0.4747548785517831 1.4731683266386866 1.8379318485819247 1.8019892358200653 1.6534373100324604 1.8212157819827355 1.936965576007781 1.7762111872212194 1.8400307857806701 1.759329831110172 1.9304459963472382 1.8131979480538118 1.8927411062796573 1.7905353126307617 1.75285878015514 0.3052893000860278 0.3350546773950095 0.23995349689018647 0.16521551403894244 0.11331786332721977 0.1299356378956398 0.16859668401144953 0.20914663983284623 0.2239830856637553 0.22129788130837147 0.2040692533020556 0.1612061435595106 0.11621652412448526
gta1_22	284.63166394620725 0.4944521497919556 0.0725914150888881 0.26734347577327805 2.829841307785823 0.21253743604586278 0.10586005779230788 -0.42630170542759116 1.4374626084032531 0.4934531876675728 0.03589128282119381 -8.123396872761154 3.31421864088166 -0.7638136261971031 0.8392677798547992 -0.6416554791604936 0.46448736426899817 -0.44887925534993917 0.2237025376807046 -0.13652193514726346 0.04679044022318911 -0.03155041477392543 -0.011013794184436664 0.057119431192005264 -0.07966861103678284 0.15429483193672325 -0.14936503613859334 0.1352944394467672 -0.10900200087063554 0.08209269904052441 -0.09205335979501955 0.04776187349930009 -0.005039993762644134 -0.01167854170752418 0.04945043834966456 -0.06290421094057332 0.0 0.0 0.0 0.0 0.007251728685268407 0.03293236240652611 0.1192728523484276 0.16470117899928421 0.18775297663219992 0.1630743957931698 0.19608082098382815 0.2818346193436933 0.6442901740920871 0.9618515503512806 0.6207582593481388 1.0329543854297023 0.9171267453128796 0.9897513627245561 0.6349445973976073 0.8024779132584617 0.7367078422300646 0.8069449486323992 0.7297030671572874 0.4441795162648241 0.10885464915922745 -0.3097438304691054 -1.2437671641535863 -1.083671640831731 -1.0035101591904247 -0.8953304529864851 -0.7799528864982965 -0.6255407231667123 -0.5047009405281616 -0.3951050187328867 -0.2779980519906083 -0.19070542803309826 -0.1278477835182492 -0.06883430032046489 95.69260908616546 0.49996922041068603 0.051925303477300275 0.189978638457923 6.770539029071561 0.1804154505260032 0.03390775911453715 0.0896224087067905 0.4754698581846986 0.10008364685910096 0.05641395519410475 0.7638056250870454 0.5755710422650886 0.5409532285644375 0.4638319776539301 0.35619817690572275 0.30204392594479296 0.23764170065721135 0.2583584936358653 0.20308444402304593 0.18469646198212328 0.14405884499986565 0.15665355225778876 0.14101890820611457 0.12066516996520646 0.12427752619092043 0.1151130537724938 0.11349275497937979 0.09833117900788585 0.098254911101248 0.09370413642604516 0.09350111276235096 0.08189834740861968 0.08378056708646059 0.07821353952267111 0.07718691962640631 0.0 0.0 0.0 0.0 0.01864540430416156 0.07319138931952311 0.40807243006616567 0.49647229214337313 0.5942367545859193 0.8557252238314226 0.9683949499652716 1.6248801292568626 1.8117983950679444 1.8234753723684622 1.896510579473823 1.6609790943578457 1.811558366616832 1.805127683298956 1.9524863810008715 1.6538772833397342 1.9100965482433814 1.641773140270609 1.9743169336421313 1.775168995386717 1.886381891491774 0.32568142414871615 0.2971570607120129 0.26206585857546144 0.20987529336651267 0.14992488465718262 0.11474999878222325 0.10750644297683332 0.12111778325126733 0.14923769165590986 0.17994577557898747 0.17996864044818883 0.17659523817442582 0.17567035650878424
gta1_23	172.39792971452147 0.30506155950752395 0.0577725200730725 0.20946298704108113 2.734826405569084 0.1189448478556439 0.08129387864476974 -0.4066543025673615 1.6013914797401605 0.4967046055549546 0.0922478992960383 -8.412097319063298 3.223878156202046 -0.5209475006248832 1.2072304371354636 -0.4642061284885709 0.6480474641530446 -0.33852456737347203 0.25975718875077347 -0.07068589442638079 0.15932977800877565 -0.020832178898390542 0.047951995083481955 0.16493008150888833 -0.09838180406534427 0.13365133579043076 -0.17328426162393742 0.1107067500013391 -0.1130043986803626 0.10657642063261599 -0.06128561378305982 0.023775377190581183 -0.028414861094151537 -0.0005647885411813431 0.018120760056416503 -0.06557465604663279 0.0 0.0 0.0004803011406482342 0.015541625657670149 0.06467316260343789 0.06160904999652522 0.1103895086256149 0.10222712270154438 0.22182098234876016 0.31744629843890226 0.5087013510094617 0.45943130033464175 0.5964939429211418 0.45416498385112625 0.9041654031665569 0.6959101272844384 0.6498065976758696 0.25469788846400676 0.4351553161758646 0.4940975398361498 0.927162648642721 0.4630448788797397 1.0173386538668516 0.009461408118991587 0.06860327463465243 -0.10177991448245849 -0.7985742824643781 -0.6747657159391992 -0.6610840829856719 -0.6404556338889725 -0.6173463228519716 -0.5591941219001156 -0.4962681534085947 -0.455449391429803 -0.39404631842861515 -0.33708883400947326 -0.3031231164981642 -0.26671626471161264 56.65448349417278 0.46043349619501117 0.06086942576233849 0.21277075369632004 4.708887656953854 0.13508685851060404 0.03787881927751888 0.09219316807761889 0.5305498531377368 0.11794066217490023 0.12567757752854758 0.7577709295624138 0.5823218695068997 0.5809224523316288 0.3656568833642241 0.2646351159116935 0.28232525546425163 0.25015522002286456 0.21202606571877275 0.22233797309591216 0.17417863207302545 0.1433987176457666 0.12273354300582294 0.11451126177609287 0.10044541144174486 0.10710704784590544 0.09895030275914712 0.11224854593355073 0.09809993445436414 0.11125291622991218 0.09186226571209774 0.09372602716438667 0.08524834036185337 0.0819515743952357 0.08549848682975929 0.06887666221735277 0.0 0.0 0.0032152376388884076 0.08129462004222092 0.23202591775059092 0.39319314920278076 0.4087368891554794 0.5230951250430645 0.9141929659560036 0.946885908194428 1.132404032265804 1.4294023877091337 1.1340651574511171 1.2242602835144978 1.0512005933236985 1.3765801627308114 1.326583671934152 1.1725120369483808 1.1583783012320497 1.2458188521720035 1.211991774145885 1.673855866774664 1.3917035256234056 1.4194769922621173 1.748423424205605 0.4350403494143748 0.23949371075618248 0.18601451415726095 0.17289330466264644 0.15514477295506235 0.14240904018072617 0.1246259208663386 0.10345350041247381 0.09007165680483598 0.08288336332782174 0.07616244738851201 0.08169801769315563 0.08445059089894243
gta1_25	227.29501630335832 0.39902676399026765 0.048923379755853445 0.2943035078346599 -0.7269086785096605 0.15278457921989458 0.07851205605052647 -0.3696263474127455 1.2645140386559992 0.5044547465502163 0.016207626780322545 -7.913016111455004 2.866476098658567 -0.9789778112991104 0.9427152975736832 -0.624150238044778 0.8945618047178899 -0.48289381684124166 0.11180168682865713 -0.30211969796732024 0.13241118824860543 -0.09109566377006535 -0.05990890862610201 0.031608086037707026 -0.02601262939420499 0.24335010075400806 -0.18250041930670652 0.20557543734736958 -0.17769181014616067 0.08903353846323424 -0.08330900706625285 0.0851285415209003 -0.08098811880139246 0.006374414838214482 0.049941150693164016 -0.07488146891451102 0.0 0.0 0.0 0.01309619173589509 0.06849655294387721 0.15035546580888645 0.133504483966443 -0.03838082510707495 -0.3533528254072992 -0.7350794106575044 -0.13292129302818925 -0.5182842057855865 0.21780656277615895 0.19576827299922575 1.0609209901317636 0.7681455915232759 0.9563103561621612 1.0171454106315356 0.29617195806528596 1.1041139453135365 1.0312900340489486 1.031758068366964 1.1741932084012963 0.5991548574253596 -1.1444775696451923 -0.3126576719677088 -1.0395914447511205 -0.7614234560496872 -0.7272022437520034 -0.7023164045898073 -0.670555410396006 -0.5786925450606127 -0.4798084988465532 -0.45199475717539916 -0.37952895416000193 -0.3127865855112974 -0.2691733046696387 -0.2038877522707533 84.93029076631609 0.48969828017844097 0.03462136672653426 0.2243315798200292 4.1245038982409135 0.1362052385476758 0.03451040453665033 0.08723574625430026 0.5315897763179888 0.14485282467490834 0.03192147730739714 0.7929678005829689 0.6407274048061474 0.4047801972660772 0.29029803824722483 0.30857579728759843 0.21349656863183916 0.1930514483296139 0.40012591296814354 0.180451990691797 0.13546439778063696 0.14577223719866214 0.1448012909124494 0.13140932024120996 0.12735409147447516 0.12726984502852184 0.11650475036357585 0.11126623052272687 0.08278529446320809 0.09839998307728218 0.07625568154798036 0.08830748159512666 0.07134909430666385 0.07793137386731383 0.07218689766691652 0.062156273725726935 0.0 0.0 0.0 0.03813973665223632 0.19715914549922145 0.5808141574458309 0.8444617735382375 1.1951940479199599 1.4040700504214554 1.5263360236605303 2.120402721323049 2.154712477727061 2.45030519085909 2.397465889553645 2.2351243369709417 2.1472738273519907 2.274477085340801 2.1333848226094028 2.5989575180618916 2.179980645757239 2.3124481817716664 2.0355155026351825 1.609727930082962 1.6413664697387147 1.3184515269963248 0.5896349623018237 0.3077848709357274 0.2475167986694396 0.22190021502254648 0.184086740067595 0.15810373806673392 0.144745439567914 0.1227068651475694 0.10843373312670125 0.11051390810247869 0.12345001819289055 0.11246857676434996 0.12803640061363963
